Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     112/112         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [150]
[136]    0.0    0.00    0.00     112         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [136]
-----------------------------------------------
                0.00    0.00     111/111         std::vector<short, std::allocator<short> >::_M_insert_aux(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [169]
[137]    0.0    0.00    0.00     111         std::allocator<short>::allocator(std::allocator<short> const&) [137]
                0.00    0.00     111/113         __gnu_cxx::new_allocator<short>::new_allocator(__gnu_cxx::new_allocator<short> const&) [132]
-----------------------------------------------
                0.00    0.00     111/111         std::vector<short, std::allocator<short> >::_M_insert_aux(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [169]
[138]    0.0    0.00    0.00     111         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() [138]
-----------------------------------------------
                0.00    0.00      37/74          std::vector<short, std::allocator<short> >::begin() const [165]
                0.00    0.00      37/74          std::vector<short, std::allocator<short> >::end() const [163]
[139]    0.0    0.00    0.00      74         __gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > >::__normal_iterator(short const* const&) [139]
-----------------------------------------------
                0.00    0.00      74/74          __gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > >::difference_type __gnu_cxx::operator-<short const*, short const*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > > const&) [161]
[140]    0.0    0.00    0.00      74         __gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > >::base() const [140]
-----------------------------------------------
                0.00    0.00      74/74          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::copy<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >) [148]
[141]    0.0    0.00    0.00      74         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::__copy_normal<true, true>::copy_n<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >) [141]
                0.00    0.00     222/370         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::base() const [125]
                0.00    0.00      74/74          short* std::__copy_aux<short*, short*>(short*, short*, short*) [144]
                0.00    0.00      74/296         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::__normal_iterator(short* const&) [126]
-----------------------------------------------
                0.00    0.00      74/74          short* std::__copy_aux<short*, short*>(short*, short*, short*) [144]
[142]    0.0    0.00    0.00      74         short* std::__copy<true, std::random_access_iterator_tag>::copy<short>(short const*, short const*, short*) [142]
-----------------------------------------------
                0.00    0.00      37/74          std::vector<short, std::allocator<short> >::_M_insert_aux(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [169]
                0.00    0.00      37/74          std::vector<short, std::allocator<short> >::push_back(short const&) [111]
[143]    0.0    0.00    0.00      74         std::vector<short, std::allocator<short> >::end() [143]
                0.00    0.00      74/296         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::__normal_iterator(short* const&) [126]
-----------------------------------------------
                0.00    0.00      74/74          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::__copy_normal<true, true>::copy_n<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >) [141]
[144]    0.0    0.00    0.00      74         short* std::__copy_aux<short*, short*>(short*, short*, short*) [144]
                0.00    0.00      74/74          short* std::__copy<true, std::random_access_iterator_tag>::copy<short>(short const*, short const*, short*) [142]
-----------------------------------------------
                0.00    0.00      74/74          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, std::allocator<short>) [146]
[145]    0.0    0.00    0.00      74         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >) [145]
                0.00    0.00      74/74          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __true_type) [147]
-----------------------------------------------
                0.00    0.00      74/74          std::vector<short, std::allocator<short> >::_M_insert_aux(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [169]
[146]    0.0    0.00    0.00      74         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, std::allocator<short>) [146]
                0.00    0.00      74/74          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >) [145]
-----------------------------------------------
                0.00    0.00      74/74          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >) [145]
[147]    0.0    0.00    0.00      74         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __true_type) [147]
                0.00    0.00      74/74          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::copy<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >) [148]
